Index,Actual Fair Difference,Influence Fair Difference
12889,1.5390430453954274e-05,1.5348025917700883e-05
12890,1.779635391374601e-05,1.762147143422475e-05
12891,1.1539723454578876e-08,1.084700191891307e-12
12892,9.635134206820162e-06,9.548512288447564e-06
12893,-9.322815729573275e-06,-9.141993979225236e-06
12894,5.902365013465971e-05,5.8661826378453934e-05
12895,1.2036457827990787e-05,1.197332307325355e-05
12896,-2.141052903675833e-05,-2.133124125285852e-05
12897,-2.013513821305657e-05,-2.0104181764872402e-05
12898,7.461816135667654e-05,7.371910359472608e-05
12899,-1.0462823735180038e-07,-1.1019143053387934e-07
12900,-2.164369374180186e-05,-2.1608760532693775e-05
12901,-2.1632214658978688e-05,-2.1616282659855175e-05
12902,-1.1660178545480626e-06,-1.176931017539789e-06
12903,4.475008733462182e-06,4.421467944940005e-06
12904,1.993962852772646e-05,1.9854280449199176e-05
12905,-6.2912916218571535e-06,-6.303703259545942e-06
12906,1.029984205702661e-05,1.0221394735995466e-05
12907,9.871608538380983e-07,9.856878789545848e-07
12908,-1.2832518357430711e-05,-1.2726410150682018e-05
12909,-1.158816682930719e-05,-1.1519502223352152e-05
12910,2.847571927436232e-05,2.7940559914272868e-05
12911,6.297939164234823e-06,6.25780028975507e-06
12912,-2.3363249668229003e-08,-4.163072876974752e-08
12913,-7.869642194296977e-05,-7.826893548741395e-05
12914,-4.30967176001662e-06,-4.3155713281273e-06
12915,8.489813635936816e-06,8.421620848978025e-06
12916,-6.420924243064063e-05,-6.396776522307186e-05
12917,4.809900411295587e-08,2.808533934055347e-08
12918,6.603242938552079e-08,5.033484186194361e-08
12919,1.9337205710484584e-05,1.9275429682928314e-05
12920,-2.3028144320452748e-05,-2.253294063744565e-05
12921,-2.15267981107381e-07,-2.3023194992567204e-07
12922,6.46311854277104e-06,6.386999669227847e-06
12923,1.7046187503810817e-05,1.69559236084881e-05
12924,-7.645832567071409e-08,-9.09703349292237e-08
12925,2.9385332216136373e-05,2.9355581283958094e-05
12926,-5.0240207177948415e-05,-5.0143734025925556e-05
12927,3.1790101884254796e-08,2.0279582664284893e-08
12928,-2.8074108815445697e-06,-2.81509748397397e-06
12929,-0.00019118726209416126,-0.00019062634717077097
12930,-2.1549722839520058e-08,-5.024995278746426e-08
12931,-1.8441431793192464e-05,-1.8445831333701725e-05
12932,1.4211861187884978e-06,1.3979837008110257e-06
12933,8.760540021995888e-06,8.699702044287205e-06
12934,1.3413225921354854e-05,1.3314390436956024e-05
12935,-1.4177538233239861e-05,-1.4131386607359625e-05
12936,-4.19721362748815e-07,-4.537513958585869e-07
12937,-4.697364183681163e-06,-4.725570969202252e-06
12938,-2.3011203841016847e-05,-2.2967510784011867e-05
12939,-3.529964608395275e-07,-3.667375825920409e-07
12940,-9.850236953728997e-05,-9.677307651564215e-05
12941,1.886220586194698e-05,1.879575159010353e-05
12942,-1.9333566331963814e-05,-1.9208737944571474e-05
12943,1.5650861713262243e-05,1.556777563298307e-05
12944,2.1724309018367194e-09,-7.670074636549027e-09
12945,-3.2179614883887098e-06,-3.2380118151642303e-06
12946,5.903570931387048e-06,5.848211171668648e-06
12947,-1.250055197651867e-05,-1.2439966206133924e-05
12948,6.0159314853036605e-06,5.917556074198482e-06
12949,-1.8296174083748395e-05,-1.827181727282634e-05
12950,-5.665106397267916e-06,-5.674630790579262e-06
12951,-9.078747384777541e-05,-9.02530566636344e-05
12952,4.205251453515135e-05,4.182802330907185e-05
12953,1.6973787236862492e-07,1.8635763430656815e-07
12954,4.360990718846325e-05,4.3325335733558355e-05
12955,-2.6994656647905124e-05,-2.6902677675377356e-05
12956,-7.237315103519881e-06,-7.236582366811847e-06
12957,-5.834302350238296e-06,-5.820927847956664e-06
12958,2.3106835727704222e-05,2.299821946831727e-05
12959,2.423762154002418e-05,2.4054729047933955e-05
12960,2.4073688736914178e-08,-1.0252533135145568e-09
12961,-5.1975590449004905e-05,-5.1700079634384275e-05
12962,1.1181692925160691e-05,1.1091475420517373e-05
12963,-1.6561574052775807e-05,-1.6466863505581148e-05
12964,-3.302613503508578e-07,-3.341603780398451e-07
12965,-1.0420388831255956e-06,-1.0582047373716302e-06
12966,-2.5490150060730743e-05,-2.536032700242529e-05
12967,1.1626180924095841e-05,1.14634655488976e-05
12968,-4.317331008890646e-06,-4.326952019249433e-06
12969,-1.089647104335345e-05,-1.0851848788661308e-05
12970,-1.208656890128168e-07,-1.292556855833451e-07
12971,-2.695152475640228e-07,-2.9775522310567024e-07
12972,-4.911219706860148e-06,-4.899448527568585e-06
12973,4.268694645592763e-06,4.200787745924677e-06
12974,-6.038485733905752e-05,-6.0245984343766385e-05
12975,-1.628379925031065e-05,-1.6189318557565164e-05
12976,-2.2631350954371854e-07,-2.3375823552392903e-07
12977,-7.151031774177419e-06,-7.113012905755545e-06
12978,-3.0968072236015054e-06,-3.099323979064977e-06
12979,-1.2801619453939317e-06,-1.291288418196667e-06
12980,-2.2674759603463768e-05,-2.2636126742105517e-05
12981,8.119275902662704e-06,8.066746690655098e-06
12982,-2.762647041687494e-07,-2.907605453389053e-07
12983,-6.525196116435872e-06,-6.523413204783352e-06
12984,-5.15240233305847e-05,-5.1273022719585174e-05
12985,4.5788491301601564e-05,4.556003574706085e-05
12986,-1.1643362340385544e-06,-1.181160387585571e-06
12987,-8.96668241656684e-07,-9.06816175905805e-07
12988,2.1399049221104693e-05,2.1247907065273914e-05
12989,5.757349962776104e-06,5.669574429082636e-06
12990,8.165861351550063e-07,7.944367869375605e-07
12991,1.4096062317392466e-08,2.205961840660587e-09
12992,1.8982313535254036e-05,1.8846754214142074e-05
12993,-3.514516761088382e-05,-3.4999173666934317e-05
12994,3.5250946633230695e-05,3.5072366148945526e-05
12995,-4.5776971800248756e-05,-4.570617708275712e-05
12996,-1.087721296705313e-05,-1.0774074676810455e-05
12997,-9.703488526813242e-05,-9.66905018627076e-05
12998,3.2548373651852813e-07,3.047592560070432e-07
12999,-4.8938196615722074e-05,-4.855036195666974e-05
13000,6.627722980545592e-06,6.564883454539014e-06
13001,-7.69059147039397e-05,-7.665934774700755e-05
13002,2.5647845180998274e-08,1.2009367502747127e-10
13003,-2.9776019634941697e-06,-3.029267836448985e-06
13004,3.7117381754936396e-05,3.681213009877766e-05
13005,6.0933148922082125e-06,5.9356733090641825e-06
13006,2.371430614267478e-05,2.3482888561419484e-05
13007,-3.111812775147271e-05,-3.092725039200445e-05
13008,-6.177203411977805e-06,-6.203707050413048e-06
13009,2.7640182287347326e-05,2.6914250726815927e-05
13010,1.0088210183889501e-08,-1.8048035950354763e-09
13011,2.9302749338100398e-08,1.9494719722732077e-08
13012,-1.683459949219923e-08,-3.211822890852859e-08
13013,-2.317196528989207e-06,-2.3313533716819845e-06
13014,1.703534141178631e-05,1.6935833135289436e-05
13015,3.9604749487720525e-06,3.934027193712021e-06
13016,1.2689657892639428e-05,1.2523228274483531e-05
13017,-2.7472581969889553e-06,-2.771665419951244e-06
13018,4.292461210142484e-06,4.271152828059619e-06
13019,1.1386513685068822e-05,1.1264798447541332e-05
13020,3.983610668417681e-05,3.9739621146693725e-05
13021,7.497654281513055e-05,7.437887646629155e-05
13022,-6.581914791831123e-06,-6.521173975302893e-06
13023,1.3730964976144122e-06,1.3482740705019255e-06
13024,-2.3201549198548221e-07,-2.4209544759626755e-07
13025,5.35202775375776e-07,5.226156037269029e-07
13026,-2.7685560471946147e-07,-3.119662596218225e-07
13027,-5.284824953655232e-06,-5.281170255860225e-06
13028,-1.5143539554618446e-05,-1.509799307574902e-05
13029,-1.823993398597512e-06,-1.8365923511043881e-06
13030,-2.3986149634280807e-06,-2.417649579080861e-06
13031,1.0561610239157027e-05,1.0515054028166405e-05
13032,-4.926783157654935e-05,-4.8437635839415744e-05
13033,-2.1112672547063394e-05,-2.1038541855119805e-05
13034,7.856812336837216e-08,6.701708413024146e-08
13035,-4.966799121985943e-08,-5.50218046882441e-08
13036,-1.7935490104231677e-05,-1.791369577516941e-05
13037,-1.1880984466222655e-05,-1.202755372757256e-05
13038,3.802749363354674e-05,3.7922113746208924e-05
13039,6.828976523154395e-08,5.344213745526943e-08
13040,-1.6369380479663853e-05,-1.632236395429194e-05
13041,-1.2642731317791256e-05,-1.2631351363295533e-05
13042,2.9041144131936036e-05,2.8978864681977237e-05
13043,2.613537006257438e-08,-1.2375213705177704e-08
13044,8.234039450538688e-05,8.129473955997921e-05
13045,2.176850495169691e-05,2.1561123493302907e-05
13046,2.467364938441019e-05,2.459430721515305e-05
13047,6.157604506673575e-06,6.110133688850369e-06
13048,-3.6830763502915254e-07,-3.843479683785816e-07
13049,-2.6166549981221365e-05,-2.556321355861304e-05
13050,-5.911398633928755e-06,-5.917316299388027e-06
13051,4.7804804639561826e-05,4.7607925569705894e-05
13052,-6.033391357712636e-06,-6.014417891252485e-06
13053,-8.319149617075361e-06,-8.270125019532674e-06
13054,3.801418322441075e-05,3.788204306326264e-05
13055,4.155786307269427e-05,4.1432072945172085e-05
13056,2.3668389327824446e-05,2.3582551509901572e-05
13057,-1.1393649357316349e-08,-2.8156612795220614e-08
13058,-3.160117944073226e-05,-3.143374376438399e-05
13059,1.9076060758793645e-08,-3.721233935492938e-09
13060,-3.7031888432403903e-06,-3.7098750494494474e-06
13061,6.014838490195351e-05,5.984956339354886e-05
13062,-5.633735889687408e-06,-5.679593840534649e-06
13063,-7.3575514340229464e-06,-7.199994140243815e-06
13064,-1.80014824435748e-08,-4.6404276971195e-08
13065,-1.374599455206127e-06,-1.4055213310797989e-06
13066,-2.965042710897925e-05,-2.9462656473592632e-05
13067,9.56137137159141e-07,9.435936384634094e-07
13068,-1.4656155270770244e-05,-1.4495293873076843e-05
13069,3.5946672858111484e-05,3.548902817426403e-05
13070,2.925934321423851e-05,2.920953836741597e-05
13071,-3.768061641346021e-06,-3.7578286657751317e-06
13072,-1.7462468759887884e-07,-1.8179432105980984e-07
13073,-1.4033118692358126e-06,-1.4081795534273071e-06
13074,1.6510071998432352e-07,1.475329144518982e-07
13075,1.921996620474209e-05,1.9033049433832078e-05
13076,6.991685785884272e-09,-5.845934414918395e-09
13077,9.725359479462181e-06,9.578660366138923e-06
13078,-4.1111848525343664e-05,-4.0343088651098754e-05
13079,1.3291488780153848e-06,1.3152675139658354e-06
13080,-3.0276010261620634e-06,-3.0305806939244556e-06
13081,3.950140702646543e-06,3.916615311202498e-06
13082,1.90132278759525e-05,1.8930259669416367e-05
13083,2.3553244567209308e-05,2.351445130723099e-05
13084,-1.837600901999359e-07,-1.9357714832109023e-07
13085,-4.15823616345401e-07,-4.219465121674478e-07
13086,1.1261383603411446e-08,-4.163909151276133e-09
13087,4.144803944505782e-09,-1.4676074263320115e-09
13088,1.817144681587335e-05,1.8077403011644727e-05
13089,-6.900338725968069e-07,-7.18700924572523e-07
13090,-2.31828890800978e-06,-2.3307058207771086e-06
13091,-4.000005598969736e-08,-5.478110384515674e-08
13092,1.3506291848819352e-06,1.3327557794811566e-06
13093,3.0882467891901744e-05,3.075432521021848e-05
13094,1.64417121181204e-05,1.6389898744559313e-05
13095,-4.306587967073394e-07,-4.5822956378500006e-07
13096,-4.310111546063089e-05,-4.291759329288664e-05
13097,-5.53235821151854e-06,-5.536061366633494e-06
13098,-2.7861054732736257e-07,-2.8567110545171693e-07
13099,6.847963526052103e-05,6.705380273833907e-05
13100,2.522527714463041e-05,2.516993016802926e-05
13101,4.55205988810492e-05,4.5311088788154895e-05
13102,4.0371967785501894e-07,3.9609365389391655e-07
13103,-4.9312543800028585e-06,-4.9337969202980225e-06
13104,2.550841562223849e-05,2.542984827615058e-05
13105,-7.72634932796612e-05,-7.682510348225109e-05
13106,-9.305294933620312e-06,-9.277187555992268e-06
13107,-4.53728223326344e-07,-4.7091730678121876e-07
13108,6.895690424857381e-05,6.733768904933131e-05
13109,-6.329256626858015e-07,-6.4515495012027e-07
13110,2.3037579534895825e-05,2.2920278241290462e-05
13111,5.360314156710455e-07,5.215036603553531e-07
13112,3.7746173875141675e-06,3.757756382977684e-06
13113,-3.0038267923027107e-07,-3.0558406103724317e-07
13114,1.4833323290830425e-05,1.4780958019742542e-05
13115,-1.0722914622007806e-05,-1.0674634155962092e-05
13116,7.541757389040171e-06,7.490965961557677e-06
13117,4.176459713123304e-06,4.087784252656807e-06
13118,1.088000739501993e-08,-1.153752108518489e-08
13119,-8.550694750891763e-06,-8.537240585629318e-06
13120,3.532124911137524e-06,3.5069206316848933e-06
13121,4.472931978907746e-05,4.449573817905629e-05
13122,2.522297343238167e-06,2.4905732555424767e-06
13123,2.7570844521263016e-05,2.7441004196349896e-05
13124,-1.0090235859239183e-05,-1.0090420907661428e-05
13125,2.280361750944815e-05,2.2630601526292886e-05
13126,-7.393050371951038e-06,-7.39670919547403e-06
13127,-0.0001184821729081631,-0.0001163122808855874
13128,7.878389829407695e-09,-9.064437197778479e-09
13129,-6.453344077450573e-07,-6.580978977343823e-07
13130,-5.260435754778081e-05,-5.241856959676193e-05
13131,-1.7162349580379654e-07,-1.874198600926248e-07
13132,1.6300994259921264e-05,1.6258674596878486e-05
13133,-1.77616394167468e-06,-1.7933244681532978e-06
13134,-2.3145567217275342e-06,-2.3349468814921617e-06
13135,-8.747637856981738e-05,-8.697126995975452e-05
13136,-9.678567627291468e-06,-9.550275240240459e-06
13137,-5.397560659592404e-06,-5.4197376574988385e-06
13138,1.3841540208947567e-05,1.3647664909876007e-05
13139,2.171720824006851e-06,2.150027238678406e-06
13140,-5.534413920482706e-07,-5.683539641299232e-07
13141,-1.610763786774605e-05,-1.6084421880655604e-05
13142,2.8670526718732603e-05,2.862172099515862e-05
13143,-5.871138417742894e-05,-5.836311155407964e-05
13144,4.2096497244403785e-05,3.9441424169773616e-05
13145,-4.466197889296808e-08,-5.484441395092558e-08
13146,1.7337575541898076e-08,-1.3075841192506624e-09
13147,6.598054841377987e-08,4.9209514562725504e-08
13148,-8.100749057271539e-06,-8.065000282966977e-06
13149,-2.73568102976407e-07,-2.9005027126090866e-07
13150,-1.237200162207408e-05,-1.2128574685192337e-05
13151,-3.0306070731511703e-05,-3.018293720029883e-05
13152,-1.1090494613175128e-05,-1.1118333602356427e-05
13153,-3.4086633083740825e-05,-3.387688112924239e-05
13154,-2.3393661491288853e-06,-2.363563092921491e-06
13155,-8.69894882182809e-07,-8.798270007573075e-07
13156,-8.628873406635318e-07,-8.739972802576727e-07
13157,3.6948609427600587e-07,3.5544652818579755e-07
13158,-2.5427497460372983e-07,-2.7307444968275047e-07
13159,-1.551468410410095e-07,-1.6647439643290704e-07
13160,0.00010703386819441163,0.00010536764859244993
13161,-3.727663747471466e-05,-3.7124971279328706e-05
13162,-4.897337113618505e-08,-7.623982820040795e-08
13163,1.059253807444982e-06,1.0372086080287859e-06
13164,-3.764784373139207e-09,-2.4291387462901878e-08
13165,-1.751580581688117e-07,-2.2196598277528466e-07
13166,-3.326328688163516e-05,-3.310451401179496e-05
13167,3.0218325309971927e-05,3.010593144505283e-05
13168,-9.799430572166035e-06,-9.778288737188522e-06
13169,4.360601161823574e-06,4.313434849989078e-06
13170,-3.3592804512538876e-06,-3.363068670620953e-06
13171,-1.0038578579507629e-08,-2.7963053138964027e-08
13172,-1.9810317049562265e-06,-1.991475278857258e-06
13173,-3.7994399699037285e-05,-3.715451527344025e-05
13174,-7.72597907437722e-05,-7.648035600971861e-05
13175,2.186301622292275e-05,2.167479318309366e-05
13176,6.061944041180212e-07,5.905991295894216e-07
13177,2.9150309593939383e-07,2.780876675209836e-07
13178,-8.771386862616026e-06,-8.777493524516846e-06
13179,1.8359525455480252e-08,3.5640869399349615e-09
13180,5.423171130447546e-06,5.392578783387887e-06
13181,-7.039706978462235e-08,-7.574292767126471e-08
13182,-5.4633921662272655e-06,-5.449860462126023e-06
13183,-1.6816394525165368e-05,-1.6791638406469794e-05
13184,2.2235024321748398e-08,3.997124237013404e-10
13185,-1.0703906500042493e-06,-1.078881991639816e-06
13186,-8.019912433321341e-05,-8.004846194326179e-05
13187,-3.1460007986261473e-05,-3.127983024794019e-05
13188,-1.05765728544982e-05,-1.0496527548312117e-05
13189,-5.832404635242039e-05,-5.8006261211897164e-05
13190,5.8527346682046844e-05,5.809266299737025e-05
13191,-1.42687737147984e-06,-1.4327666087638868e-06
13192,-8.350001357015913e-09,-3.913062675690632e-08
13193,6.090228710287082e-06,6.071518958797485e-06
13194,-3.5788006688686202e-06,-3.5892227452934547e-06
13195,3.0112684267558087e-05,3.0008040117851517e-05
13196,-2.2318389410524997e-05,-2.1794648532315302e-05
13197,1.7957529574452735e-07,1.7159501450255242e-07
13198,0.0001415316232392383,0.00014091650744239682
13199,2.5806844911047122e-08,-6.043169234909755e-12
13200,2.582747415935671e-08,1.8310651342439984e-08
13201,-7.992669787776352e-05,-7.968818355485155e-05
13202,-2.126447618311378e-05,-2.1243313296140702e-05
13203,-5.10663615282958e-08,-6.157674376511563e-08
13204,-1.191650161569413e-05,-1.1921488611508807e-05
13205,-3.121770952851932e-09,-1.0327535094863282e-08
13206,1.5502922710686207e-05,1.543468556607914e-05
13207,-8.796862002294348e-05,-8.758346111971697e-05
13208,1.3716859476625709e-05,1.361338370002317e-05
13209,-1.5386650658782974e-05,-1.5360014659436885e-05
13210,2.5825121022782227e-06,2.5061072568188857e-06
13211,-1.6013159151062606e-05,-1.596152299170038e-05
13212,-1.22346410946772e-07,-1.4481815968177305e-07
13213,-1.7221917064658143e-07,-1.848625119445802e-07
13214,5.239762656483737e-06,5.189438721823427e-06
13215,-1.9022518595007698e-05,-1.9029929409860454e-05
13216,-9.001740642328171e-05,-8.915018080562196e-05
13217,-5.770236002899942e-05,-5.7010574862276025e-05
13218,-1.6087711606549426e-05,-1.6080776049484096e-05
13219,-3.4062885349295247e-05,-3.3808424202694685e-05
13220,2.5487392918410734e-08,3.79482261027692e-09
13221,1.8497025089381225e-07,1.7630448191192834e-07
13222,3.3677312605284726e-09,-1.7192716633507763e-08
13223,-1.046793193792972e-07,-1.1678253473409227e-07
13224,-1.3024849745468803e-05,-1.2991012559938158e-05
13225,-6.441948853047608e-06,-6.449957269317582e-06
13226,-2.681742930998876e-05,-2.6611143538599426e-05
13227,-2.5534874386279327e-05,-2.5507285951672512e-05
13228,2.124717661811104e-07,1.8999876039744028e-07
13229,2.361934639510954e-06,2.3372061910453874e-06
13230,-4.467756055434591e-05,-4.459826852780669e-05
13231,4.151401472668459e-05,4.134482902849271e-05
13232,3.311366974390051e-05,3.305343456697323e-05
13233,1.9326844228478857e-05,1.9290010759063193e-05
13234,-6.967987298822642e-07,-7.419102360775087e-07
13235,3.498789456435336e-05,3.483705162451253e-05
13236,1.1577138340768123e-06,1.137245680338852e-06
